YYYYMMDD HH:MM:SS,MMDD HH,ICM-Hydro compartment->,346,347,348,349,350,351,352,353,354,384,498,572,703,705,726,979,1335,1337,1338,1421,1422,1424
20100626 01:00:00,0626 01,6/26/10 1:00,0.054772888,-0.024541462,-0.077417695,-0.130293928,-0.209608278,-0.209608278,-0.071444628,0.066719023,0.066719023,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.106380272,-0.106380272,-0.1155,-0.1155,-0.106380272,-0.106380272
20100626 02:00:00,0626 02,6/26/10 2:00,0.077539659,-0.005338268,-0.060590219,-0.11584217,-0.198720097,-0.198720097,-0.065701767,0.067316564,0.067316564,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.112381918,-0.112381918,-0.1151,-0.1151,-0.112381918,-0.112381918
20100626 03:00:00,0626 03,6/26/10 3:00,0.12786261,0.033199359,-0.029909475,-0.093018308,-0.187681559,-0.187681559,-0.06351352,0.06065452,0.06065452,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-0.125646053,-0.125646053,-0.1271,-0.1271,-0.125646053,-0.125646053
20100626 04:00:00,0626 04,6/26/10 4:00,0.131138451,0.032658332,-0.032995081,-0.098648494,-0.197128613,-0.197128613,-0.067132932,0.062862749,0.062862749,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.087733843,-0.087733843,-0.1135,-0.1135,-0.087733843,-0.087733843
20100626 05:00:00,0626 05,6/26/10 5:00,0.116580861,0.019693275,-0.044898449,-0.109490173,-0.206377759,-0.206377759,-0.075584068,0.055209623,0.055209623,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.11010926,-0.11010926,-0.1312,-0.1312,-0.11010926,-0.11010926
20100626 06:00:00,0626 06,6/26/10 6:00,0.121059893,0.030496504,-0.029879089,-0.090254682,-0.180818071,-0.180818071,-0.07134289,0.038132291,0.038132291,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-0.127230419,-0.127230419,-0.1316,-0.1316,-0.127230419,-0.127230419
20100626 07:00:00,0626 07,6/26/10 7:00,0.15285396,0.051470499,-0.016118475,-0.083707448,-0.185090909,-0.185090909,-0.07455037,0.03599017,0.03599017,0.18,0.18,0.18,0.18,0.18,0.18,0.18,-0.112618232,-0.112618232,-0.139,-0.139,-0.112618232,-0.112618232
20100626 08:00:00,0626 08,6/26/10 8:00,0.112957347,0.027180187,-0.030004587,-0.087189361,-0.172966521,-0.172966521,-0.064744123,0.043478275,0.043478275,0.18,0.18,0.18,0.18,0.18,0.18,0.18,-0.144737147,-0.144737147,-0.1534,-0.1534,-0.144737147,-0.144737147
20100626 09:00:00,0626 09,6/26/10 9:00,0.11840991,0.037111581,-0.017087305,-0.071286191,-0.15258452,-0.15258452,-0.046683916,0.059216688,0.059216688,0.18,0.18,0.18,0.18,0.18,0.18,0.18,-0.109991201,-0.109991201,-0.1415,-0.1415,-0.109991201,-0.109991201
20100626 10:00:00,0626 10,6/26/10 10:00,0.116451435,0.03343674,-0.021906391,-0.077249521,-0.160264216,-0.160264216,-0.034703305,0.090857606,0.090857606,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-0.130270481,-0.130270481,-0.1369,-0.1369,-0.130270481,-0.130270481
20100626 11:00:00,0626 11,6/26/10 11:00,0.085528365,0.015089306,-0.031870066,-0.078829438,-0.149268497,-0.149268497,-0.021597092,0.106074314,0.106074314,0.22,0.22,0.22,0.22,0.22,0.22,0.22,-0.13459925,-0.13459925,-0.1371,-0.1371,-0.13459925,-0.13459925
20100626 12:00:00,0626 12,6/26/10 12:00,0.102085023,0.030650416,-0.016972655,-0.064595726,-0.136030333,-0.136030333,-0.004157445,0.127715443,0.127715443,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.09927791,-0.09927791,-0.1518,-0.1518,-0.09927791,-0.09927791
20100626 13:00:00,0626 13,6/26/10 13:00,0.128044329,0.046300973,-0.008194598,-0.062690169,-0.144433525,-0.144433525,-0.011110646,0.122212234,0.122212234,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.107632727,-0.107632727,-0.1476,-0.1476,-0.107632727,-0.107632727
20100626 14:00:00,0626 14,6/26/10 14:00,0.132842065,0.050981877,-0.003591582,-0.058165041,-0.140025229,-0.140025229,0.022981129,0.185987486,0.185987486,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.09979109,-0.09979109,-0.1323,-0.1323,-0.09979109,-0.09979109
20100626 15:00:00,0626 15,6/26/10 15:00,0.150255066,0.060603765,0.000836231,-0.058931302,-0.148582603,-0.148582603,0.00225049,0.153083583,0.153083583,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.109136677,-0.109136677,-0.1212,-0.1212,-0.109136677,-0.109136677
20100626 16:00:00,0626 16,6/26/10 16:00,0.144475664,0.056300221,-0.002483408,-0.061267038,-0.149442481,-0.149442481,-0.028606935,0.092228611,0.092228611,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.113906711,-0.113906711,-0.1359,-0.1359,-0.113906711,-0.113906711
20100626 17:00:00,0626 17,6/26/10 17:00,0.121333558,0.03689212,-0.019402172,-0.075696464,-0.160137902,-0.160137902,-0.050486343,0.059165216,0.059165216,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.077111037,-0.077111037,-0.1064,-0.1064,-0.077111037,-0.077111037
20100626 18:00:00,0626 18,6/26/10 18:00,0.119347325,0.032126543,-0.026020645,-0.084167832,-0.171388614,-0.171388614,-0.045001495,0.081385625,0.081385625,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.119922006,-0.119922006,-0.1113,-0.1113,-0.119922006,-0.119922006
20100626 19:00:00,0626 19,6/26/10 19:00,0.119786321,0.032872019,-0.025070849,-0.083013717,-0.169928019,-0.169928019,-0.049218677,0.071490665,0.071490665,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.117432979,-0.117432979,-0.1036,-0.1036,-0.117432979,-0.117432979
20100626 20:00:00,0626 20,6/26/10 20:00,0.089629827,0.000164023,-0.059479847,-0.119123717,-0.208589521,-0.208589521,-0.066684594,0.075220334,0.075220334,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.118012946,-0.118012946,-0.1018,-0.1018,-0.118012946,-0.118012946
20100626 21:00:00,0626 21,6/26/10 21:00,0.089260243,0.008351831,-0.045587111,-0.099526052,-0.180434464,-0.180434464,-0.062895201,0.054644062,0.054644062,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.113218867,-0.113218867,-0.1184,-0.1184,-0.113218867,-0.113218867
20100626 22:00:00,0626 22,6/26/10 22:00,0.098734765,0.015609566,-0.039807233,-0.095224032,-0.178349231,-0.178349231,-0.051670383,0.075008466,0.075008466,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-0.059030118,-0.059030118,-0.1137,-0.1137,-0.059030118,-0.059030118
20100626 23:00:00,0626 23,6/26/10 23:00,0.117052977,0.028495688,-0.030542505,-0.089580698,-0.178137987,-0.178137987,-0.046495098,0.085147791,0.085147791,0.29,0.29,0.29,0.29,0.29,0.29,0.29,-0.053231409,-0.053231409,-0.0861,-0.0861,-0.053231409,-0.053231409
20100627 00:00:00,0627 00,6/27/10 0:00,0.126184704,0.044816079,-0.009429671,-0.06367542,-0.145044045,-0.145044045,-0.021683473,0.1016771,0.1016771,0.31,0.31,0.31,0.31,0.31,0.31,0.31,-0.049103438,-0.049103438,-0.07,-0.07,-0.049103438,-0.049103438
20100627 01:00:00,0627 01,6/27/10 1:00,0.136879993,0.050019034,-0.007888272,-0.065795578,-0.152656537,-0.152656537,-0.022755731,0.107145075,0.107145075,0.31,0.31,0.31,0.31,0.31,0.31,0.31,-0.036298244,-0.036298244,-0.0645,-0.0645,-0.036298244,-0.036298244
20100627 02:00:00,0627 02,6/27/10 2:00,0.139789214,0.056077309,0.000269372,-0.055538565,-0.13925047,-0.13925047,-0.014614258,0.110021954,0.110021954,0.34,0.34,0.34,0.34,0.34,0.34,0.34,-0.018143322,-0.018143322,-0.0541,-0.0541,-0.018143322,-0.018143322
20100627 03:00:00,0627 03,6/27/10 3:00,0.174503649,0.078830433,0.015048289,-0.048733856,-0.144407072,-0.144407072,-0.023482722,0.097441629,0.097441629,0.31,0.31,0.31,0.31,0.31,0.31,0.31,-0.087197882,-0.087197882,-0.0634,-0.0634,-0.087197882,-0.087197882
20100627 04:00:00,0627 04,6/27/10 4:00,0.190876716,0.086714559,0.017273121,-0.052168317,-0.156330474,-0.156330474,-0.03068125,0.094967974,0.094967974,0.28,0.28,0.28,0.28,0.28,0.28,0.28,-0.088849574,-0.088849574,-0.0653,-0.0653,-0.088849574,-0.088849574
20100627 05:00:00,0627 05,6/27/10 5:00,0.197468515,0.098932517,0.033241851,-0.032448815,-0.130984813,-0.130984813,-0.013714342,0.10355613,0.10355613,0.33,0.33,0.33,0.33,0.33,0.33,0.33,-0.053728242,-0.053728242,-0.0558,-0.0558,-0.053728242,-0.053728242
20100627 06:00:00,0627 06,6/27/10 6:00,0.247323167,0.138939718,0.066684085,-0.005571549,-0.113954998,-0.113954998,0.001795648,0.117546293,0.117546293,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.041443629,-0.041443629,-0.0948,-0.0948,-0.041443629,-0.041443629
20100627 07:00:00,0627 07,6/27/10 7:00,0.27830795,0.161514433,0.083652088,0.005789743,-0.111003775,-0.111003775,0.009462897,0.129929568,0.129929568,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.022135988,-0.022135988,-0.0681,-0.0681,-0.022135988,-0.022135988
20100627 08:00:00,0627 08,6/27/10 8:00,0.309765031,0.187788882,0.106471449,0.025154016,-0.096822134,-0.096822134,0.020255094,0.137332322,0.137332322,0.21,0.21,0.21,0.21,0.21,0.21,0.21,-0.027413654,-0.027413654,-0.0699,-0.0699,-0.027413654,-0.027413654
20100627 09:00:00,0627 09,6/27/10 9:00,0.253348014,0.147489539,0.076917222,0.006344905,-0.099513571,-0.099513571,0.031383246,0.162280062,0.162280062,0.22,0.22,0.22,0.22,0.22,0.22,0.22,-0.047691147,-0.047691147,-0.0767,-0.0767,-0.047691147,-0.047691147
20100627 10:00:00,0627 10,6/27/10 10:00,0.258555945,0.156300452,0.088130124,0.019959795,-0.082295698,-0.082295698,0.047929718,0.178155133,0.178155133,0.22,0.22,0.22,0.22,0.22,0.22,0.22,-0.038554254,-0.038554254,-0.0732,-0.0732,-0.038554254,-0.038554254
20100627 11:00:00,0627 11,6/27/10 11:00,0.255998534,0.158946666,0.09424542,0.029544174,-0.067507694,-0.067507694,0.066997729,0.201503151,0.201503151,0.29,0.29,0.29,0.29,0.29,0.29,0.29,-0.035525237,-0.035525237,-0.0613,-0.0613,-0.035525237,-0.035525237
20100627 12:00:00,0627 12,6/27/10 12:00,0.253979898,0.159573228,0.096635449,0.033697669,-0.060709001,-0.060709001,0.089695665,0.240100331,0.240100331,0.29,0.29,0.29,0.29,0.29,0.29,0.29,-0.057368967,-0.057368967,-0.0713,-0.0713,-0.057368967,-0.057368967
20100627 13:00:00,0627 13,6/27/10 13:00,0.229146328,0.140389222,0.081217818,0.022046414,-0.066710692,-0.066710692,0.089520593,0.245751878,0.245751878,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-0.061672973,-0.061672973,-0.1051,-0.1051,-0.061672973,-0.061672973
20100627 14:00:00,0627 14,6/27/10 14:00,0.260359984,0.162139631,0.096659396,0.03117916,-0.067041193,-0.067041193,0.079160761,0.225362715,0.225362715,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.057079972,-0.057079972,-0.1002,-0.1002,-0.057079972,-0.057079972
20100627 15:00:00,0627 15,6/27/10 15:00,0.277698246,0.169228451,0.096915255,0.024602059,-0.083867736,-0.083867736,0.078781262,0.241430259,0.241430259,0.29,0.29,0.29,0.29,0.29,0.29,0.29,-0.02676153,-0.02676153,-0.1172,-0.1172,-0.02676153,-0.02676153
20100627 16:00:00,0627 16,6/27/10 16:00,0.271980296,0.165118174,0.093876759,0.022635344,-0.084226778,-0.084226778,0.078051929,0.240330635,0.240330635,0.32,0.32,0.32,0.32,0.32,0.32,0.32,-0.001395479,-0.001395479,-0.0737,-0.0737,-0.001395479,-0.001395479
20100627 17:00:00,0627 17,6/27/10 17:00,0.301862609,0.180962451,0.100362346,0.019762241,-0.101137917,-0.101137917,0.058663852,0.21846562,0.21846562,0.35,0.35,0.35,0.35,0.35,0.35,0.35,-0.00018746,-0.00018746,-0.0563,-0.0563,-0.00018746,-0.00018746
20100627 18:00:00,0627 18,6/27/10 18:00,0.329926408,0.192198723,0.100380266,0.008561809,-0.129165877,-0.129165877,0.054245549,0.237656974,0.237656974,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.007048176,0.007048176,-0.0294,-0.0294,0.007048176,0.007048176
20100627 19:00:00,0627 19,6/27/10 19:00,0.337927267,0.196799682,0.102714625,0.008629568,-0.132498017,-0.132498017,0.086917762,0.306333541,0.306333541,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.027069882,0.027069882,-0.0088,-0.0088,0.027069882,0.027069882
20100627 20:00:00,0627 20,6/27/10 20:00,0.348983848,0.21388174,0.123813668,0.033745595,-0.101356513,-0.101356513,0.077329041,0.256014594,0.256014594,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.016981643,0.016981643,-0.0018,-0.0018,0.016981643,0.016981643
20100627 21:00:00,0627 21,6/27/10 21:00,0.285724125,0.164834532,0.08424147,0.003648408,-0.117241185,-0.117241185,0.058879507,0.235000198,0.235000198,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.051486639,0.051486639,0.0008,0.0008,0.051486639,0.051486639
20100627 22:00:00,0627 22,6/27/10 22:00,0.264536644,0.149183611,0.072281589,-0.004620434,-0.119973467,-0.119973467,0.056156127,0.23228572,0.23228572,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.03889181,0.03889181,-0.0108,-0.0108,0.03889181,0.03889181
20100627 23:00:00,0627 23,6/27/10 23:00,0.32764027,0.195459167,0.107338432,0.019217697,-0.112963406,-0.112963406,0.050525666,0.214014737,0.214014737,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.06095891,0.06095891,0.0226,0.0226,0.06095891,0.06095891
20100628 00:00:00,0628 00,6/28/10 0:00,0.305716473,0.172328369,0.083402967,-0.005522436,-0.13891054,-0.13891054,0.026463564,0.191837668,0.191837668,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.076359878,0.076359878,0.0365,0.0365,0.076359878,0.076359878
20100628 01:00:00,0628 01,6/28/10 1:00,0.32014739,0.174694954,0.077726664,-0.019241627,-0.164694063,-0.164694063,-0.006542193,0.151609677,0.151609677,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.075827841,0.075827841,0.0245,0.0245,0.075827841,0.075827841
20100628 02:00:00,0628 02,6/28/10 2:00,0.293768121,0.157457318,0.066583449,-0.02429042,-0.160601223,-0.160601223,-0.009758987,0.141083249,0.141083249,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.051222509,0.051222509,0.0634,0.0634,0.051222509,0.051222509
20100628 03:00:00,0628 03,6/28/10 3:00,0.183151842,0.079281257,0.010034201,-0.059212856,-0.163083441,-0.163083441,-0.024515871,0.114051699,0.114051699,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.14944915,0.14944915,0.0925,0.0925,0.14944915,0.14944915
20100628 04:00:00,0628 04,6/28/10 4:00,0.164865913,0.068639763,0.004488996,-0.059661772,-0.155887922,-0.155887922,-0.029919861,0.0960482,0.0960482,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.144260778,0.144260778,0.0973,0.0973,0.144260778,0.144260778
20100628 05:00:00,0628 05,6/28/10 5:00,0.256069196,0.131670535,0.048738095,-0.034194346,-0.158593007,-0.158593007,-0.03816885,0.082255307,0.082255307,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.101498448,0.101498448,0.0977,0.0977,0.101498448,0.101498448
20100628 06:00:00,0628 06,6/28/10 6:00,0.255200039,0.131453706,0.048956151,-0.033541405,-0.157287738,-0.157287738,-0.027610467,0.102066805,0.102066805,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.121788449,0.121788449,0.0804,0.0804,0.121788449,0.121788449
20100628 07:00:00,0628 07,6/28/10 7:00,0.199733961,0.090176364,0.017137966,-0.055900433,-0.16545803,-0.16545803,-0.051937325,0.06158338,0.06158338,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.099249357,0.099249357,0.0438,0.0438,0.099249357,0.099249357
20100628 08:00:00,0628 08,6/28/10 8:00,0.214224399,0.104764625,0.031791443,-0.04118174,-0.150641514,-0.150641514,-0.034340955,0.081959604,0.081959604,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.068399168,0.068399168,0.0321,0.0321,0.068399168,0.068399168
20100628 09:00:00,0628 09,6/28/10 9:00,0.295688018,0.150316938,0.053402884,-0.04351117,-0.18888225,-0.18888225,-0.051836677,0.085208897,0.085208897,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.023054322,0.023054322,0.0359,0.0359,0.023054322,0.023054322
20100628 10:00:00,0628 10,6/28/10 10:00,0.287540875,0.161632203,0.077693088,-0.006246027,-0.132154699,-0.132154699,-0.017172899,0.097808902,0.097808902,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.015725376,0.015725376,0.0053,0.0053,0.015725376,0.015725376
20100628 11:00:00,0628 11,6/28/10 11:00,0.353262377,0.193714135,0.08734864,-0.019016856,-0.178565098,-0.178565098,-0.027615236,0.123334626,0.123334626,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.020310644,-0.020310644,-0.0441,-0.0441,-0.020310644,-0.020310644
20100628 12:00:00,0628 12,6/28/10 12:00,0.241584364,0.132203787,0.059283403,-0.013636982,-0.123017559,-0.123017559,-0.016063568,0.090890424,0.090890424,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.037869709,-0.037869709,-0.0618,-0.0618,-0.037869709,-0.037869709
20100628 13:00:00,0628 13,6/28/10 13:00,0.262778038,0.145592949,0.067469557,-0.010653835,-0.127838924,-0.127838924,-0.021864486,0.084109953,0.084109953,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.047825398,-0.047825398,-0.0419,-0.0419,-0.047825398,-0.047825398
20100628 14:00:00,0628 14,6/28/10 14:00,0.255050933,0.144803902,0.071305881,-0.00219214,-0.112439172,-0.112439172,0.015729022,0.143897215,0.143897215,0.34,0.34,0.34,0.34,0.34,0.34,0.34,-0.031065352,-0.031065352,-0.0707,-0.0707,-0.031065352,-0.031065352
20100628 15:00:00,0628 15,6/28/10 15:00,0.334272205,0.202745694,0.115061353,0.027377012,-0.1041495,-0.1041495,0.036520968,0.177191436,0.177191436,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-0.03229895,-0.03229895,-0.0582,-0.0582,-0.03229895,-0.03229895
20100628 16:00:00,0628 16,6/28/10 16:00,0.321674583,0.193709779,0.10839991,0.02309004,-0.104874764,-0.104874764,0.029637279,0.164149322,0.164149322,0.33,0.33,0.33,0.33,0.33,0.33,0.33,-0.007347132,-0.007347132,-0.0646,-0.0646,-0.007347132,-0.007347132
20100628 17:00:00,0628 17,6/28/10 17:00,0.299838304,0.184814087,0.108131276,0.031448464,-0.083575753,-0.083575753,0.045032815,0.173641382,0.173641382,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.024040525,0.024040525,-0.0192,-0.0192,0.024040525,0.024040525
20100628 18:00:00,0628 18,6/28/10 18:00,0.317996655,0.194068176,0.11144919,0.028830203,-0.095098276,-0.095098276,0.055799123,0.206696522,0.206696522,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.041138874,0.041138874,-0.0162,-0.0162,0.041138874,0.041138874
20100628 19:00:00,0628 19,6/28/10 19:00,0.343940889,0.213059446,0.12580515,0.038550854,-0.092330589,-0.092330589,0.05137112,0.195072828,0.195072828,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.002324535,0.002324535,-0.0331,-0.0331,0.002324535,0.002324535
20100628 20:00:00,0628 20,6/28/10 20:00,0.354105224,0.219318362,0.129460455,0.039602547,-0.095184315,-0.095184315,0.048160071,0.191504457,0.191504457,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.00862865,0.00862865,-0.023,-0.023,0.00862865,0.00862865
20100628 21:00:00,0628 21,6/28/10 21:00,0.327701302,0.193785742,0.104508703,0.015231663,-0.118683897,-0.118683897,0.045043833,0.208771563,0.208771563,0.39,0.39,0.39,0.39,0.39,0.39,0.39,-0.059461334,-0.059461334,-0.0269,-0.0269,-0.059461334,-0.059461334
20100628 22:00:00,0628 22,6/28/10 22:00,0.303273499,0.179572911,0.097105853,0.014638794,-0.109061794,-0.109061794,0.029634382,0.168330558,0.168330558,0.35,0.35,0.35,0.35,0.35,0.35,0.35,-0.022751064,-0.022751064,-0.0548,-0.0548,-0.022751064,-0.022751064
20100628 23:00:00,0628 23,6/28/10 23:00,0.295509742,0.169484343,0.085467411,0.001450478,-0.124574921,-0.124574921,0.036565476,0.197705873,0.197705873,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.025341457,0.025341457,-0.0084,-0.0084,0.025341457,0.025341457
20100629 00:00:00,0629 00,6/29/10 0:00,0.328702277,0.188772302,0.095485653,0.002199003,-0.137730972,-0.137730972,0.033758842,0.205248656,0.205248656,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.073632977,0.073632977,0.0158,0.0158,0.073632977,0.073632977
20100629 01:00:00,0629 01,6/29/10 1:00,0.071756538,0.013415508,-0.025478512,-0.064372532,-0.122713562,-0.122713562,0.03334784,0.189409241,0.189409241,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.119177467,0.119177467,0.0475,0.0475,0.119177467,0.119177467
20100629 02:00:00,0629 02,6/29/10 2:00,0.174594877,0.084433659,0.024326181,-0.035781297,-0.125942515,-0.125942515,0.022801628,0.17154577,0.17154577,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.205257162,0.205257162,0.0548,0.0548,0.205257162,0.205257162
20100629 03:00:00,0629 03,6/29/10 3:00,0.290080171,0.159227785,0.071992861,-0.015242064,-0.14609445,-0.14609445,0.013208546,0.172511541,0.172511541,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.177503986,0.177503986,0.1271,0.1271,0.177503986,0.177503986
20100629 04:00:00,0629 04,6/29/10 4:00,0.283670077,0.158755738,0.075479512,-0.007796714,-0.132711053,-0.132711053,0.031341743,0.195394538,0.195394538,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.148626098,0.148626098,0.1292,0.1292,0.148626098,0.148626098
20100629 05:00:00,0629 05,6/29/10 5:00,0.27444791,0.153672238,0.073155123,-0.007361993,-0.128137665,-0.128137665,0.012223221,0.152584106,0.152584106,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.081935024,0.081935024,0.1186,0.1186,0.081935024,0.081935024
20100629 06:00:00,0629 06,6/29/10 6:00,0.256478922,0.138351806,0.059600395,-0.019151017,-0.137278133,-0.137278133,0.002717602,0.142713337,0.142713337,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.025958106,0.025958106,0.0385,0.0385,0.025958106,0.025958106
20100629 07:00:00,0629 07,6/29/10 7:00,0.269006234,0.153933042,0.077217581,0.00050212,-0.114571072,-0.114571072,0.022794296,0.160159664,0.160159664,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.034556684,0.034556684,0.021,0.021,0.034556684,0.034556684
20100629 08:00:00,0629 08,6/29/10 8:00,0.36546763,0.221761665,0.125957688,0.030153711,-0.113552254,-0.113552254,0.041193663,0.19593958,0.19593958,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.043071902,0.043071902,0.0172,0.0172,0.043071902,0.043071902
20100629 09:00:00,0629 09,6/29/10 9:00,0.330820669,0.198078232,0.109583274,0.021088316,-0.111654121,-0.111654121,0.042402369,0.196458858,0.196458858,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.031719724,0.031719724,0.0339,0.0339,0.031719724,0.031719724
20100629 10:00:00,0629 10,6/29/10 10:00,0.270629485,0.158665714,0.084023201,0.009380687,-0.102583084,-0.102583084,0.050587642,0.203758367,0.203758367,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.007668607,0.007668607,0.002,0.002,0.007668607,0.007668607
20100629 11:00:00,0629 11,6/29/10 11:00,0.301535523,0.183906981,0.105487953,0.027068924,-0.090559618,-0.090559618,0.053789581,0.19813878,0.19813878,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.084120007,0.084120007,-0.0195,-0.0195,0.084120007,0.084120007
20100629 12:00:00,0629 12,6/29/10 12:00,0.316549714,0.197598952,0.118298444,0.038997935,-0.079952827,-0.079952827,0.078415422,0.236783671,0.236783671,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.035517558,0.035517558,0.0345,0.0345,0.035517558,0.035517558
20100629 13:00:00,0629 13,6/29/10 13:00,0.311632519,0.194450684,0.116329461,0.038208238,-0.078973597,-0.078973597,0.105641463,0.290256522,0.290256522,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.060536143,0.060536143,0.0235,0.0235,0.060536143,0.060536143
20100629 14:00:00,0629 14,6/29/10 14:00,0.311624245,0.198014169,0.122274118,0.046534067,-0.06707601,-0.06707601,0.09736613,0.261808269,0.261808269,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.077293472,0.077293472,0.0333,0.0333,0.077293472,0.077293472
20100629 15:00:00,0629 15,6/29/10 15:00,0.333244906,0.207673569,0.123959344,0.040245119,-0.085326219,-0.085326219,0.118133932,0.321594082,0.321594082,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.056878348,0.056878348,-0.0034,-0.0034,0.056878348,0.056878348
20100629 16:00:00,0629 16,6/29/10 16:00,0.363171684,0.241230883,0.159937015,0.078643147,-0.043297654,-0.043297654,0.112799204,0.268896062,0.268896062,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.096961304,0.096961304,0.0213,0.0213,0.096961304,0.096961304
20100629 17:00:00,0629 17,6/29/10 17:00,0.432880742,0.287152802,0.190000843,0.092848883,-0.052879057,-0.052879057,0.118057888,0.288994832,0.288994832,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.11183845,0.11183845,0.0433,0.0433,0.11183845,0.11183845
20100629 18:00:00,0629 18,6/29/10 18:00,0.438495364,0.297014727,0.202694302,0.108373877,-0.03310676,-0.03310676,0.147765912,0.328638584,0.328638584,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.115150397,0.115150397,0.0576,0.0576,0.115150397,0.115150397
20100629 19:00:00,0629 19,6/29/10 19:00,0.426335802,0.288975004,0.197401139,0.105827273,-0.031533525,-0.031533525,0.157175358,0.345884241,0.345884241,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.168565874,0.168565874,0.0395,0.0395,0.168565874,0.168565874
20100629 20:00:00,0629 20,6/29/10 20:00,0.472763632,0.322669099,0.222606078,0.122543056,-0.027551477,-0.027551477,0.167517782,0.362587041,0.362587041,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.196000522,0.196000522,0.1096,0.1096,0.196000522,0.196000522
20100629 21:00:00,0629 21,6/29/10 21:00,0.474144319,0.327244031,0.229310506,0.131376981,-0.015523307,-0.015523307,0.166167841,0.347858988,0.347858988,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.172266486,0.172266486,0.0834,0.0834,0.172266486,0.172266486
20100629 22:00:00,0629 22,6/29/10 22:00,0.461049751,0.309519932,0.208500053,0.107480173,-0.044049646,-0.044049646,0.158686705,0.361423055,0.361423055,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.103017395,0.103017395,0.1807,0.1807,0.103017395,0.103017395
