1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.0000,56.1863,0.0000,53.1724,0.0000,53.7406,53.6399,61.6874,0.0000,258.7584,59.8309,0.0000,46.3119,25.4267,38.2334,38.9371,87.2286,25.7589,41.0120,102.6080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6355,0.0000,0.0588,0.0000,0.4488,0.0000,0.0000,0.0000,0.0388,0.0643,0.0000,0.0000,0.0000,1.7079,0.0000,4.5138,2.3730,7.1796,8.5225,5.1978,3.2297,6.0684,8.3767,7.6954,24.6981,0.0000,inf,0.0000,! 2006-01-24
0.0000,55.9251,0.0000,53.4458,0.0000,52.9518,52.5547,55.9251,0.0000,253.8835,62.6440,0.0000,45.8252,25.5251,32.9589,38.2271,72.7519,25.8228,53.7938,130.7998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6578,0.0000,0.0616,0.0000,0.4618,0.0000,0.0000,0.0000,0.0465,0.0758,0.0000,0.0000,0.0000,1.7841,0.0000,4.7262,2.8445,7.5855,8.8732,5.4688,3.2409,6.6008,8.5857,8.0297,25.6626,0.0000,inf,0.0000,! 2006-01-25
0.0000,57.3225,0.0000,53.9293,0.0000,49.1886,51.5861,50.7135,0.0000,246.7121,67.1338,0.0000,45.5953,25.0658,27.8624,33.5894,47.2908,24.8510,55.0293,147.6227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6910,0.0000,0.0660,0.0000,0.4813,0.0000,0.0000,0.0000,0.0577,0.0926,0.0000,0.0000,0.0000,1.9057,0.0000,5.0655,3.5794,8.2324,9.4339,5.9012,3.2590,7.4446,8.9208,8.5639,27.2052,0.0000,inf,0.0000,! 2006-01-26
0.0000,57.2421,0.0000,53.7884,0.0000,42.1624,50.1336,0.0000,0.0000,238.9981,72.4884,0.0000,45.5523,23.4338,24.2400,30.3283,39.6038,24.1658,46.7852,157.9146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7276,0.0000,0.0713,0.0000,0.5028,0.0000,0.0000,0.0000,0.0697,0.1107,0.0000,0.0000,0.0000,2.0510,0.0000,5.4703,4.4353,9.0028,10.1038,6.4166,3.2809,8.4435,9.3229,9.2019,29.0494,0.0000,inf,0.0000,! 2006-01-27
0.0000,56.7947,0.0000,53.5457,0.0000,0.0000,49.4868,0.0000,0.0000,233.4430,76.7259,0.0000,45.6166,22.8113,22.0821,28.3049,36.2071,23.7892,39.3022,162.5425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7545,0.0000,0.0754,0.0000,0.5187,0.0000,0.0000,0.0000,0.0784,0.1238,0.0000,0.0000,0.0000,2.1661,0.0000,5.7908,5.1012,9.6118,10.6349,6.8243,3.2984,9.2292,9.6426,9.7074,30.5118,0.0000,inf,0.0000,! 2006-01-28
0.0000,56.0896,0.0000,53.8827,0.0000,54.9508,49.4184,0.0000,0.0000,226.9700,82.1190,0.0000,45.8862,23.1705,25.7238,27.5105,35.1563,24.0891,36.9796,163.9488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7864,0.0000,0.0807,0.0000,0.5375,0.0000,0.0000,0.0000,0.0886,0.1392,0.0000,0.0000,0.0000,2.3127,0.0000,6.1989,5.9376,10.3861,11.3117,7.3430,3.3209,10.2242,10.0514,10.3514,32.3764,0.0000,inf,0.0000,! 2006-01-29
0.0000,56.4980,0.0000,54.7922,0.0000,57.0781,53.2082,58.5975,0.0000,219.9096,88.6335,0.0000,45.8660,24.2884,27.3118,27.0886,39.3483,25.0028,38.7990,163.2467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8221,0.0000,0.0872,0.0000,0.5585,0.0000,0.0000,0.0000,0.0998,0.1561,0.0000,0.0000,0.0000,2.4899,0.0000,6.6920,6.9352,11.3203,12.1304,7.9692,3.3483,11.4200,10.5476,11.1301,34.6329,0.0000,inf,0.0000,! 2006-01-30
0.0000,56.5283,0.0000,56.3441,0.0000,52.8131,53.2908,54.7113,0.0000,212.5466,96.2336,0.0000,45.7220,30.7215,23.7307,28.3049,47.9848,25.0375,50.4677,168.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8602,0.0000,0.0946,0.0000,0.5810,0.0000,0.0000,0.0000,0.1117,0.1741,0.0000,0.0000,0.0000,2.6968,0.0000,7.2676,8.0854,12.4090,13.0871,8.6996,3.3807,12.8081,11.1295,12.0397,37.2706,0.0000,inf,0.0000,! 2006-01-31
0.0000,57.3225,0.0000,57.1332,0.0000,51.5216,51.6054,0.0000,0.0000,211.1052,97.8286,0.0000,45.7842,29.4812,21.5133,28.8327,43.6356,24.3546,51.0381,172.9005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8678,0.0000,0.0962,0.0000,0.5855,0.0000,0.0000,0.0000,0.1140,0.1776,0.0000,0.0000,0.0000,2.7403,0.0000,7.3885,8.3252,12.6373,13.2881,8.8528,3.3876,13.0986,11.2520,12.2307,37.8248,0.0000,inf,0.0000,! 2006-02-01
0.0000,57.8341,0.0000,57.5579,0.0000,65.6318,0.0000,44.6821,0.0000,208.7006,100.5737,0.0000,47.7707,31.0746,28.5489,28.3683,41.1645,24.8978,46.0530,177.9260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8805,0.0000,0.0989,0.0000,0.5930,0.0000,0.0000,0.0000,0.1180,0.1835,0.0000,0.0000,0.0000,2.8151,0.0000,7.5964,8.7370,13.0302,13.6340,9.1165,3.3994,13.5981,11.4631,12.5595,38.7791,0.0000,inf,0.0000,! 2006-02-02
