1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,yyyy-mm-dd
23.6728,31.7148,0.0,14.4693,0.0,-24.5223,14.5548,-11.4465,0.0,6152.8361,14356.6176,0.0,5.5784,13.9602,0.3823,3.1432,11.5533,1.2658,25.0321,107.6038,2.7326,0.3149,101.0057,1735.7019,1738.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/10/2009
29.6995,25.9346,0.0,14.1301,0.0,-6.3794,15.3312,34.2742,0.0,6128.5646,14299.984,0.0,5.8333,13.7903,0.3823,3.0865,11.3834,1.2535,24.6922,104.3002,2.6476,0.2973,97.693,1634.2923,1653.2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/11/2009
39.7409,22.7593,0.0,13.828,0.0,45.0237,16.6503,122.3567,0.0,6031.4784,14073.4496,0.0,6.2014,13.5921,0.3997,3.05,11.2701,1.2374,24.3524,98.2593,2.5259,0.2927,94.8613,1479.8478,1525.0367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/2009
40.493,28.0513,0.0,14.5885,0.0,33.8701,15.5459,30.6324,0.0,5934.3922,13846.9152,0.0,5.9749,14.215,0.4502,3.0435,11.4117,1.212,23.9277,95.7108,2.4267,0.2742,91.4633,1252.0745,1335.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/13/2009
63.7128,41.9738,0.0,22.6865,0.0,42.3301,16.2538,14.9268,0.0,5934.3922,13846.9152,0.0,5.72,16.9618,0.5878,3.3414,11.978,1.2799,24.494,95.7108,2.9166,0.2973,90.3306,1040.5834,1158.3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/14/2009
144.6988,88.5342,0.0,36.8118,0.0,72.8037,22.6101,142.4235,0.0,6080.0215,14186.7168,0.0,5.0121,46.1564,5.1524,5.2829,15.8857,1.6951,31.4316,108.0227,12.3744,7.0246,127.4256,1032.5013,1046.5417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/15/2009
253.8365,206.1463,0.0,108.1702,0.0,146.3979,19.0006,163.9543,0.0,6152.8361,14356.6176,0.0,4.9838,134.788,20.9261,13.0918,27.8832,5.4838,50.6871,294.4947,21.9072,14.4982,334.1382,1238.3291,1177.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/16/2009
324.6521,275.2393,0.0,113.8335,0.0,181.7939,33.295,172.7325,0.0,6395.5515,14922.9536,0.0,5.1253,173.0156,16.9051,26.0108,59.4653,12.8275,86.9326,524.6867,23.3502,7.2544,496.0749,1368.4684,1398.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/17/2009
341.4711,301.7214,0.0,119.4969,0.0,156.0256,41.5608,83.8177,0.0,6577.5881,15347.7056,0.0,5.3236,145.8315,7.2863,29.9468,56.3504,11.7751,104.2058,725.559,19.4312,3.9927,651.8763,1502.0883,1544.1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/18/2009
344.7511,305.8214,0.0,125.1603,0.0,121.193,40.2629,69.9425,0.0,6771.7605,15800.7744,0.0,5.6067,79.5702,2.9733,19.4283,40.3396,4.6723,95.1444,903.3059,13.8313,2.4862,727.7418,1599.7812,1661.6652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/19/2009
317.1482,276.2215,0.0,108.4533,0.0,115.8157,36.7823,69.3762,0.0,6929.5255,16168.8928,0.0,5.8616,45.59,1.784,11.109,24.9471,3.1432,76.4554,988.2563,10.3392,1.8151,676.7715,1726.7939,1772.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/20/2009
273.5403,192.5542,0.0,91.7464,0.0,105.9609,32.0481,30.0158,0.0,7111.5621,16593.6448,0.0,5.9182,33.4138,1.2828,7.6025,20.9839,2.4466,52.9524,1031.5574,7.6467,1.4982,540.8509,1830.1502,1854.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/21/2009
231.4043,160.1551,0.0,98.4481,0.0,80.986,26.901,6.7677,0.0,7293.5986,17018.3968,0.0,5.9465,28.1174,1.0166,5.9377,17.7464,2.0247,42.192,1057.6915,5.9737,1.1497,393.6035,1835.2236,1858.8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/22/2009
160.2967,179.9739,0.0,105.1497,0.0,68.0376,22.8986,-123.7444,0.0,7439.2279,17358.1984,0.0,5.4368,23.8174,0.8353,4.9271,16.0019,1.7755,37.095,1044.3,4.9271,0.9628,277.5046,1770.3899,1806.9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/23/2009
126.5761,216.9952,0.0,111.8514,0.0,55.6278,19.6005,-129.6889,0.0,7572.7214,17669.6832,0.0,5.1253,20.9774,0.7543,4.4741,14.8392,1.6512,33.9802,991.9729,4.4457,0.841,224.9149,1606.5654,1673.9948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/24/2009
115.8157,245.7898,0.0,104.2058,0.0,30.299,20.4969,-45.59,0.0,7706.2149,17981.168,0.0,5.2669,19.0289,0.6626,4.2198,14.0168,1.5518,31.998,913.3348,4.4791,0.8693,188.4063,1420.6185,1516.5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/25/2009
150.079,263.9067,0.0,101.9405,0.0,140.7345,7.9927,56.0673,0.0,7839.7083,18292.6528,0.0,9.0614,52.6692,6.3146,5.0752,16.5948,1.731,39.3604,854.6364,11.6721,3.3165,407.7619,1312.3657,1422.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/26/2009
231.9146,300.1581,0.0,111.8514,0.0,262.7799,9.1786,249.7542,0.0,8130.9669,18972.256,0.0,13.0257,181.1685,32.6351,22.4735,76.4742,13.2334,149.2295,978.6404,181.2275,80.1365,900.4742,1468.816,1557.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/27/2009
359.6234,331.3066,0.0,148.6632,0.0,297.3264,40.9355,314.8622,0.0,8495.04,19821.76,0.0,9.5711,411.1245,55.8962,72.2078,196.7192,56.6336,393.6035,1206.3547,344.2585,136.5194,1249.9507,1735.9378,1779.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/28/2009
382.2768,367.086,0.0,185.1919,0.0,319.9798,55.7693,390.7718,0.0,8543.5831,19935.0272,0.0,6.9659,979.7613,50.2859,125.0423,383.2738,95.1444,1070.375,1721.6614,285.9997,113.3557,1704.9958,1835.1056,1858.9389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/29/2009
413.4253,427.5837,0.0,201.6156,0.0,317.1482,55.2178,254.0017,0.0,8495.04,19821.76,0.0,5.7483,1186.4739,28.7887,230.4988,585.5678,47.5722,1679.1862,1965.1859,148.1057,37.1543,2004.8294,1886.0759,1898.5824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2009
489.8806,472.8906,0.0,218.0394,0.0,267.3106,52.1885,259.9482,0.0,8458.6327,19736.8096,0.0,5.3236,938.7019,4.644,248.3088,458.7322,16.1689,1662.1962,2024.1203,62.2498,12.788,2194.2865,1646.9169,1705.9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/31/2009
499.998,515.3658,0.0,208.978,0.0,203.3146,52.6692,250.0373,0.0,8458.6327,19736.8096,0.0,4.9838,449.2932,2.8317,157.8485,186.0414,6.8898,1118.5136,2021.8195,47.2979,22.8517,2457.3673,1333.0724,1440.0863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/1/2009
433.247,523.8608,0.0,165.6533,0.0,158.4826,47.6932,67.394,0.0,8410.0896,19623.5424,0.0,4.9554,188.7964,2.1804,54.0851,86.4606,4.8351,540.8509,2018.8699,38.3268,20.5863,2577.3597,1248.1809,1364.5748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/2/2009
373.7818,508.67,0.0,148.9464,0.0,150.3622,45.826,271.8413,0.0,8410.0896,19623.5424,0.0,4.8422,76.1722,2.2895,20.4347,50.1207,4.2446,254.568,1911.384,30.299,22.9932,2535.622,1186.7099,1309.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/3/2009
294.4947,478.5539,0.0,147.2474,0.0,111.285,45.6195,174.4194,0.0,8385.8181,19566.9088,0.0,4.644,60.067,2.025,14.5265,44.7405,4.3891,156.5919,1812.0392,21.4925,9.4012,2325.3107,1166.0497,1289.5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/4/2009
281.0649,455.9005,0.0,131.2484,0.0,113.5504,40.1214,122.569,0.0,8458.6327,19736.8096,0.0,4.7855,47.2891,1.6337,12.8275,39.1008,3.3131,111.5682,1662.1962,17.3016,6.0598,1894.3939,1144.9024,1271.7193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/5/2009
267.8769,438.9104,0.0,115.2494,0.0,109.586,37.564,278.2509,0.0,8579.9904,20019.9776,0.0,4.3891,39.3604,1.375,10.7887,32.3106,2.7043,81.5524,1548.929,13.8752,4.9773,1370.5331,1120.5194,1247.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/6/2009
215.5115,421.7433,0.0,99.2504,0.0,73.0573,34.6851,213.7918,0.0,8713.4839,20331.4624,0.0,4.2758,33.697,1.1751,9.2313,27.8543,2.3885,63.7128,1469.6419,11.1851,3.6246,976.9296,1149.7801,1275.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/7/2009
198.3444,388.2056,0.0,83.2514,0.0,3.398,30.3813,-36.8118,0.0,8846.9774,20642.9472,0.0,4.3042,30.5055,1.0982,8.2685,24.3524,2.036,51.5366,1396.0182,9.3162,2.9166,639.9597,1218.2123,1337.9098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/8/2009
166.4467,339.8016,0.0,62.7739,0.0,-10.2528,25.9948,-69.6593,0.0,8980.4709,20954.432,0.0,4.3325,26.9576,1.047,7.5889,22.5921,1.9001,43.891,1322.3946,8.3251,2.5428,404.9302,1339.6796,1445.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/9/2009
157.1051,308.9599,0.0,47.2242,0.0,12.2045,23.5313,-52.6692,0.0,9053.2855,21124.3328,0.0,4.6723,24.8338,1.0393,7.1948,21.1007,1.8094,39.6435,1262.3983,7.8154,2.2937,336.1735,1536.4224,1615.4144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/10/2009
129.6909,208.4116,0.0,38.5757,0.0,37.9445,23.1348,99.392,0.0,9162.5074,21379.184,0.0,4.6156,23.1915,0.9725,6.6544,19.6519,1.7217,35.6792,1117.3337,7.5606,2.0841,285.9997,1524.2108,1605.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/11/2009
116.382,123.6176,0.0,33.4138,0.0,-28.1752,16.9618,-163.6711,0.0,9174.6432,21407.5008,0.0,4.4457,22.1443,0.8637,6.4084,18.7174,1.6452,32.2812,679.6032,7.3624,1.8378,262.8842,1422.9192,1518.4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/12/2009
169.3654,72.7919,0.0,32.7413,0.0,37.9445,23.0782,11.6099,0.0,9368.8155,21860.5696,0.0,5.0404,46.0773,1.7018,6.4845,20.8187,2.1351,39.0772,484.2173,67.394,63.7128,433.247,1318.206,1427.3437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/13/2009
161.1456,51.2534,0.0,38.794,0.0,65.1286,28.8831,242.1086,0.0,9575.1237,22341.9552,0.0,4.7289,165.6179,2.0813,13.139,46.387,4.3608,105.9048,676.7715,59.7484,50.4039,996.7514,1386.6195,1487.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/14/2009
122.3286,49.8051,0.0,42.4634,0.0,37.6613,23.9843,-74.271,0.0,9550.8521,22285.3216,0.0,4.7289,241.6603,1.5745,17.2732,64.1317,3.1998,263.6294,940.1178,29.7326,17.075,1455.4835,1481.2636,1568.9867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/15/2009
161.1226,66.9692,0.0,40.493,0.0,43.7471,20.3031,-74.0957,0.0,9562.9879,22313.6384,0.0,4.7006,288.1942,1.0732,17.216,76.9096,2.2672,467.2272,1049.9633,21.9172,7.6768,1738.6515,1565.1961,1640.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/16/2009
163.172,70.1844,0.0,34.5465,0.0,27.2084,18.8569,-73.9306,0.0,9538.7163,22257.0048,0.0,4.6156,196.4478,0.9231,10.0241,41.6257,1.8397,450.2371,1034.1531,16.1689,5.0955,1698.5066,1619.9017,1684.4956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/17/2009
206.7893,85.0625,0.0,36.472,0.0,79.287,10.7993,-121.9413,0.0,9611.531,22426.9056,0.0,5.0687,83.334,0.916,7.9287,26.3913,1.7058,207.8453,625.8013,11.3834,4.0062,1237.4442,1628.6879,1692.3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/18/2009
416.257,180.083,0.0,207.9586,0.0,308.6531,-11.9358,-206.3928,0.0,9720.7529,22681.7568,0.0,5.5218,85.0212,1.9199,8.0703,23.1348,1.7528,101.9405,399.2669,9.3162,3.3906,838.1773,1584.0538,1655.4119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/19/2009
498.3757,297.0934,0.0,379.4451,0.0,404.9302,37.7221,-164.8322,0.0,9720.7529,22681.7568,0.0,5.1537,95.2624,2.4494,10.194,23.4463,1.935,77.0217,291.663,8.5234,3.021,540.8509,1481.6766,1568.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/20/2009
549.7294,402.0986,0.0,401.1547,0.0,467.2272,55.2178,-136.5255,0.0,9805.7033,22879.9744,0.0,4.7289,83.4461,1.5121,11.8647,21.4641,1.9466,64.5623,254.7332,8.2402,2.5202,414.0512,1382.2728,1483.3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/21/2009
636.7445,447.4939,0.0,422.8642,0.0,509.7024,55.7841,-139.4307,0.0,9805.7033,22879.9744,0.0,4.7006,56.2855,1.11,10.5675,19.0572,1.6226,56.3504,277.7878,7.8438,2.1323,324.5518,1278.0906,1391.7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/2009
718.4503,513.1535,0.0,444.5738,0.0,506.8707,54.0851,-140.1332,0.0,9805.7033,22879.9744,0.0,4.644,40.1255,0.9123,8.1788,17.3582,1.5178,49.2712,274.1302,7.3907,1.8519,261.3641,1201.2223,1322.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/23/2009
744.2894,591.1132,0.0,331.4481,0.0,464.3955,51.5366,-114.5083,0.0,9829.9749,22936.608,0.0,4.559,32.0157,0.8024,6.4562,16.406,1.4557,43.3247,217.9686,6.2014,1.6169,227.3839,1144.4707,1270.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24/2009
718.8928,577.1023,0.0,218.3225,0.0,388.4416,48.9881,-98.0115,0.0,9805.7033,22879.9744,0.0,4.5307,27.3635,0.7322,5.8923,15.5088,1.4012,38.794,183.1212,5.4651,1.4328,205.9015,1065.4196,1195.9129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/25/2009
652.4663,504.5405,0.0,167.6355,0.0,291.0525,45.59,-87.9194,0.0,9805.7033,22879.9744,0.0,4.5307,24.2675,0.6796,5.4168,14.6681,1.364,35.1128,175.8473,4.9838,1.2956,180.9444,947.6689,1082.2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/26/2009
573.7987,436.0787,0.0,159.4236,0.0,221.1188,42.4988,-83.3583,0.0,9781.4318,22823.3408,0.0,4.7289,21.6057,0.6739,4.9838,14.1867,1.3288,32.5643,154.8929,4.644,1.127,166.2196,825.3167,960.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/27/2009
526.4565,413.4253,0.0,147.5305,0.0,187.4572,37.7203,-96.3253,0.0,9781.4318,22823.3408,0.0,4.8705,20.0766,0.6537,4.8268,13.7903,1.3051,30.5821,145.2652,4.3325,1.0166,155.1761,697.7889,831.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/28/2009
495.544,382.2768,0.0,126.0098,0.0,186.2479,38.2277,-101.0771,0.0,9720.7529,22681.7568,0.0,5.0121,18.8307,0.6541,4.6811,13.3549,1.2884,29.1663,143.5662,4.1343,0.9583,146.1147,574.831,692.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/29/2009
488.7893,351.1283,0.0,102.79,0.0,149.2295,33.9802,-80.0266,0.0,9696.4814,22625.1232,0.0,4.8139,17.9605,0.6408,4.5307,12.9691,1.2714,27.7788,138.3866,3.9644,0.8758,138.186,501.2676,612.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/30/2009
504.452,348.2966,0.0,79.5702,0.0,128.2751,31.4316,-80.4283,0.0,9647.9383,22511.856,0.0,4.8139,17.2379,0.623,4.4404,12.7673,1.252,26.7027,124.0276,3.7095,0.8114,131.1068,539.3171,654.1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/1/2009
522.5629,357.3521,0.0,58.5934,0.0,106.6275,28.2318,-74.9579,0.0,9587.2594,22370.272,0.0,4.6723,16.3954,0.623,4.3325,12.4311,1.2449,25.74,116.7478,3.5679,0.7306,124.8771,501.3279,614.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2/2009
535.1875,362.455,0.0,58.8989,0.0,83.6113,24.3297,-67.3425,0.0,9514.4448,22200.3712,0.0,4.5873,16.035,0.6082,4.2688,12.2983,1.2222,25.117,114.8482,3.5396,0.6909,122.0454,477.8912,587.4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2009
